cmt,exp,year,burn_year,GPP,RECO,NEE,NPP,RH,RG,RM,VEGC,LTRFALC,SHLWC,DEEPC,MINEC,total_soil_carbon,ALD,BURNVEG2AIRC,BURNSOIC,total_burn_emissions,years_since_fire
birch,control,1921,1900,375.21198589901314,370.8421957738032,-4.369790125209931,168.8367914022802,164.4669965552648,85.99569836445153,120.37950085408687,1878.8453954949655,170.60981233334206,584.7213756243387,2019.4923672005534,17912.54000407271,20516.753746897604,0.7032386960540891,0.0,0.0,0.0,21
birch,control,1922,1900,350.5071351450256,369.8512641918299,19.344129046804312,157.39837681291436,176.74250276539942,81.17636465094984,111.93239677548065,1866.3000904003904,170.15996047553955,581.7270174026489,2021.2906357124448,17911.9126096284,20514.930262743495,0.6367686250283553,0.0,0.0,0.0,22
birch,control,1923,1900,408.8552075780731,420.2241925234867,11.368984945413615,182.0304443153472,193.39942081782056,93.13811302621434,133.6866586794518,1864.9968545952968,172.6645872274433,571.386291941007,2019.4155734181404,17911.49808637891,20502.299951738056,0.8039224752145884,0.0,0.0,0.0,23
birch,control,1924,1900,366.40693238605854,351.6636048632906,-14.74332752276797,169.24052027071258,154.49717589915508,85.10204522497952,112.06438373915599,1865.1904790882643,170.37267165413448,574.3339383999506,2019.4036381915212,17911.392231181264,20505.129807772737,0.6884469954520671,0.0,0.0,0.0,24
birch,control,1925,1900,399.38611328480783,411.68364097121196,12.297527686404123,179.77110017271653,192.0686265748268,92.25434494473302,127.36066945165211,1867.6726328428533,172.57860081201795,575.7840679486593,2018.8353944793344,17910.07463497296,20504.694097400952,0.7624667663523524,0.0,0.0,0.0,25
birch,control,1926,1900,428.25425359390647,425.0907498826291,-3.1635037112773716,188.87938027636122,185.71587405759965,99.91183836765413,139.4630374573753,1876.695578769674,174.50691761752717,562.5083244641622,2013.9666794091463,17909.197783926502,20485.67278779981,0.8282849482354613,0.0,0.0,0.0,26
birch,control,1927,1900,379.38498081402804,354.36860175625014,-25.016379057777897,175.23098998467668,150.2145886016997,87.02191851474345,117.132094639807,1881.420727537838,173.30128612704868,573.215578754743,2014.8694301620126,17908.153671031818,20496.238679948572,0.8282849482354613,0.0,0.0,0.0,27
birch,control,1928,1900,385.8661574616035,389.25540312751843,3.3892456659149275,174.49991589122519,177.8891615842649,89.98977890529204,121.37646263796151,1881.6116225463725,172.40578253688523,582.8428058226904,2015.9268266186118,17906.46732286364,20505.23695530494,0.7109648257769152,0.0,0.0,0.0,28
birch,control,1929,1900,400.1761061432603,411.5049584864653,11.328852343204971,181.69993716587737,193.02880775881385,93.57605700474232,124.9000937229091,1884.6209195752358,172.2686727398128,572.6949736674627,2014.2944527193904,17906.04627495259,20493.035701339442,0.81776940464859,0.0,0.0,0.0,29
birch,control,1930,1900,390.08700158852025,371.5386923782691,-18.548309210251148,179.4638893049467,160.91558202532724,89.80335373803973,120.81975661490215,1891.175122166712,171.07900232898788,569.4591615994772,2014.9721959754825,17906.27188904956,20490.70324662452,0.7745684350222042,0.0,0.0,0.0,30
birch,control,1931,1900,371.5730175414724,367.88079532936683,-3.6922222121055484,170.04237483815257,166.35015645587828,87.32346624694765,114.20717262654092,1892.474388783982,165.45966923139065,573.3845579624176,2016.2598026022315,17905.690728196874,20495.335088761523,0.6557137010987526,0.0,0.0,0.0,31
birch,control,1932,1900,391.49286138915386,370.88952068476647,-20.603340704387392,182.8594780938081,162.2561274442926,92.24682447500527,116.3865687654686,1903.4554829363285,167.26500606086984,572.8890697558721,2017.2416167631745,17905.30853410531,20495.439220624354,0.684221595184229,0.0,0.0,0.0,32
birch,control,1933,1900,381.72331765390754,356.82625478142927,-24.897062872478273,179.14020684453774,154.24314040043737,90.05313836969435,112.52997601129752,1914.5653398779104,169.22401468240764,579.744096159935,2019.6480922922492,17904.103151585907,20503.49534003809,0.6428459413583839,0.0,0.0,0.0,33
birch,control,1934,1900,391.0235025904426,383.3032009121755,-7.720301678267106,176.04160714021987,168.3213154126688,91.55982726998627,123.42205822952043,1918.513309342229,171.73994457639543,587.1124912500381,2022.107588648796,17903.522347506136,20512.74242740497,0.7143992766551707,0.0,0.0,0.0,34
birch,control,1935,1900,366.39146904479094,371.75543764956717,5.3639686047762325,170.09567461294284,175.45964540818977,85.78360873274505,110.51218350863233,1917.5782985769135,167.30975157219672,582.3347090482712,2024.1308390498161,17903.41398466006,20509.879532758147,0.6223735786238578,0.0,0.0,0.0,35
birch,control,1936,1900,396.4329161847736,406.98589983059236,10.552983645818756,175.54724691083112,186.10024009572135,90.0701470123604,130.81551272251062,1921.2468754057822,173.45753507797917,571.2887201706568,2021.0277301073074,17902.691254532896,20495.00770481086,0.7984562053196653,0.0,0.0,0.0,36
birch,control,1937,1900,390.7663798094377,397.0039114426087,6.237531633170988,174.38483308306888,180.62236815875804,90.35485919940174,126.0266840844489,1917.8913321638827,174.63089101057142,572.6952941417694,2020.2958804816008,17902.30799913034,20495.29917375371,0.7984562053196653,0.0,0.0,0.0,37
birch,control,1938,1900,416.44317791915637,405.49077378265355,-10.952404136502821,187.47473544831092,176.5223274329078,95.92093836309505,133.04750798665071,1922.6633783271243,175.38897960030613,573.8319417635599,2019.3821645602584,17901.881975826807,20495.096082150627,0.7840053199066696,0.0,0.0,0.0,38
birch,control,1939,1900,387.7233229240678,377.64829609742077,-10.075026826647047,176.8790863280288,166.8040482044389,89.47859688010067,121.3656510128812,1927.2047644944494,175.57235891248223,571.9717370271683,2019.9082043915987,17901.848297685385,20493.72823910415,0.7022246014270339,0.0,0.0,0.0,39
birch,control,1940,1900,445.9592322874346,423.5966401192122,-22.362592168222363,202.44283495750918,180.08024696666143,101.94253136590123,141.57386178664953,1940.774281686128,178.59150917371613,577.7856706380844,2018.6111673787236,17900.39793279674,20496.794770813547,0.8031716662580146,0.0,0.0,0.0,40
birch,control,1941,1900,432.1579624005549,422.66593855706765,-9.492023843487232,197.3945911092985,187.90256435999754,99.77685623505386,134.98651796201628,1957.9807822662842,178.25497693105467,573.4799260298411,2018.5063679516315,17900.09176897444,20492.078062955912,0.7931691211299701,0.0,0.0,0.0,41
birch,control,1942,1900,439.61173484839173,442.7338136135032,3.1220787651114392,197.22492058368556,200.3470023066775,101.59122124500573,140.79559006181995,1973.135216619252,179.8423445187417,568.7731126149496,2016.156201966107,17889.000705714338,20473.930020295393,0.8831220278517643,0.0,0.0,0.0,42
birch,control,1943,1900,404.1636606838315,405.34443688675026,1.1807762029187643,174.0117410401068,175.19251819949386,92.62733323127031,137.52458545598606,1978.240273867307,176.76080395017914,574.4517225424448,2016.8580975830555,17888.247753047384,20479.557573172886,0.8011567842120357,0.0,0.0,0.0,43
birch,control,1944,1900,383.8898137949309,389.42877492562917,5.538961130698283,166.6005962943513,172.1395616253144,87.51213195640594,129.77708134390883,1969.8647044002525,172.28625043114238,570.3399653832117,2015.98520745337,17887.873134599067,20474.19830743565,0.7617858416034716,0.0,0.0,0.0,44
birch,control,1945,1900,361.1974444318412,362.1804188949622,0.9829744631210247,165.581717615321,166.5646972144532,84.04792563989758,111.56779604061143,1962.0245304316727,163.25196430864895,572.8635843594869,2017.8300381451845,17888.10532544367,20478.79894794834,0.6542972422785676,0.0,0.0,0.0,45
birch,control,1946,1900,387.51028261901865,368.3644823518332,-19.14580026718545,173.6705593201716,154.5247468517291,88.44964903965592,125.39008646044816,1968.4380715852215,170.17073204615002,572.5572299957275,2018.2086360305548,17887.207362533547,20477.97322855983,0.7451633881298787,0.0,0.0,0.0,46
birch,control,1947,1900,370.0538839880055,374.2795733272716,4.225689339266069,160.13257121083134,164.35827247475163,84.8479132456705,125.07338760684942,1960.7774718897417,171.76037614803107,583.067262172699,2021.49509819597,17886.23117393907,20490.79353430774,0.6984767650446911,0.0,0.0,0.0,47
birch,control,1948,1900,361.56846859169127,369.6106529859795,8.042184394288256,166.8617628675619,174.9039421153616,83.54885836131871,111.1578525092992,1952.2168883295526,166.43192594754356,578.4531341791153,2023.4759930446744,17886.25755547639,20488.18668270018,0.6588554754982119,0.0,0.0,0.0,48
birch,control,1949,1900,369.52320388206135,374.23229259224615,4.709088710184801,165.41380851875934,170.1228998585334,85.6629691477865,118.44642358592623,1949.3944293554232,164.52446893669622,574.5878777503967,2022.820354834199,17885.92683190666,20483.335064491257,0.674863424849598,0.0,0.0,0.0,49
birch,control,1950,1900,393.3464481876131,380.7890374892039,-12.557410698409171,175.62606164641977,163.06866213109925,89.00788103137165,128.712494326733,1950.4823767654646,173.1805740045163,574.3595173358917,2023.9704723730683,17885.48522856459,20483.81521827355,0.771801610142609,0.0,0.0,0.0,50
birch,control,1951,1900,398.5347388529967,396.81429454190635,-1.7204443110903753,179.34355863556033,177.62311824906328,90.856111837551,128.33506445529207,1951.6533609090889,176.9163067954625,579.1293069124222,2025.109067775309,17884.990570708178,20489.22894539591,0.7848566559511274,0.0,0.0,0.0,51
birch,control,1952,1900,351.0878542058681,390.5493396105994,39.46148540473132,150.1644971814426,189.62597935285476,79.73827142454684,121.1850888331978,1938.4346237024533,170.97483085053955,574.659053683281,2024.6605846360326,17884.147715008818,20483.46735332813,0.6807728709387614,0.0,0.0,0.0,52
birch,control,1953,1900,417.5757267942031,406.4292292009655,-11.146497593237598,186.3269864432536,175.18048025516418,95.32915584307625,135.91959310272506,1934.982224616193,175.75266697659316,562.7703549464544,2021.4157252013683,17883.65566949267,20467.84174964049,0.8362420161079314,0.0,0.0,0.0,53
