,time,layertop,y,x,LWCLAYERtop,albers_conical_equal_area_x,year_x,dztop,typetop,ztop,layerbot,LWCLAYERbot,albers_conical_equal_area_y,year_y,dzbot,typebot,zbot
354,1930-07-01,2,0,1,0.10603678303805482,b'',1930,0.054236039919356355,1.0,0.09423603991935636,3,0.3954376551411261,b'',1930,0.09399701398569964,2.0,0.18823305390505599
355,1930-08-01,2,0,1,0.1952719863989447,b'',1930,0.054236039919356355,1.0,0.09423603991935636,3,0.48339516499667196,b'',1930,0.09399701398569964,2.0,0.18823305390505599
356,1930-09-01,2,0,1,0.20916242287714143,b'',1930,0.054236039919356355,1.0,0.09423603991935636,3,0.503238653717642,b'',1930,0.09399701398569964,2.0,0.18823305390505599
357,1930-10-01,2,0,1,0.12353141333094914,b'',1930,0.054236039919356355,1.0,0.09423603991935636,3,0.4246925262567023,b'',1930,0.09399701398569964,2.0,0.18823305390505599
358,1930-11-01,2,0,1,0.0,b'',1930,0.054236039919356355,1.0,0.09423603991935636,3,0.0,b'',1930,0.09399701398569964,2.0,0.18823305390505599
359,1930-12-01,2,0,1,0.0,b'',1930,0.054236039919356355,1.0,0.09423603991935636,3,0.0,b'',1930,0.09399701398569964,2.0,0.18823305390505599
360,1931-01-01,2,0,1,0.0,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.0,b'',1931,0.09397385331186756,2.0,0.18849952209463355
361,1931-02-01,2,0,1,0.0,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.0,b'',1931,0.09397385331186756,2.0,0.18849952209463355
362,1931-03-01,2,0,1,0.0,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.0,b'',1931,0.09397385331186756,2.0,0.18849952209463355
363,1931-04-01,2,0,1,0.0,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.0,b'',1931,0.09397385331186756,2.0,0.18849952209463355
364,1931-05-01,2,0,1,0.06650654166365585,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.006396332239043789,b'',1931,0.09397385331186756,2.0,0.18849952209463355
365,1931-06-01,2,0,1,0.0693791787359552,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.19737838496058085,b'',1931,0.09397385331186756,2.0,0.18849952209463355
366,1931-07-01,2,0,1,0.1055389355894773,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.38788270691053867,b'',1931,0.09397385331186756,2.0,0.18849952209463355
367,1931-08-01,2,0,1,0.13815882342627486,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.42703862807527243,b'',1931,0.09397385331186756,2.0,0.18849952209463355
368,1931-09-01,2,0,1,0.18904690637215898,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.48021405074684764,b'',1931,0.09397385331186756,2.0,0.18849952209463355
369,1931-10-01,2,0,1,0.10421186527026845,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.3809964007677466,b'',1931,0.09397385331186756,2.0,0.18849952209463355
370,1931-11-01,2,0,1,0.0,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.0,b'',1931,0.09397385331186756,2.0,0.18849952209463355
371,1931-12-01,2,0,1,0.0,b'',1931,0.054525668782766004,1.0,0.094525668782766,3,0.0,b'',1931,0.09397385331186756,2.0,0.18849952209463355
372,1932-01-01,2,0,1,0.0,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.0,b'',1932,0.09394762667294207,2.0,0.1887149421174029
373,1932-02-01,2,0,1,0.0,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.0,b'',1932,0.09394762667294207,2.0,0.1887149421174029
374,1932-03-01,2,0,1,0.0,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.0,b'',1932,0.09394762667294207,2.0,0.1887149421174029
375,1932-04-01,2,0,1,0.0025594705758007793,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.0,b'',1932,0.09394762667294207,2.0,0.1887149421174029
376,1932-05-01,2,0,1,0.12066271500005175,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.016364101437122136,b'',1932,0.09394762667294207,2.0,0.1887149421174029
377,1932-06-01,2,0,1,0.07770866587271752,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.22351528180541994,b'',1932,0.09394762667294207,2.0,0.1887149421174029
378,1932-07-01,2,0,1,0.14390585659296537,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.43197101456766807,b'',1932,0.09394762667294207,2.0,0.1887149421174029
379,1932-08-01,2,0,1,0.1884129693048973,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.4790516378158535,b'',1932,0.09394762667294207,2.0,0.1887149421174029
380,1932-09-01,2,0,1,0.20718334255845736,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.4974235126322229,b'',1932,0.09394762667294207,2.0,0.1887149421174029
381,1932-10-01,2,0,1,0.13359371664457828,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.4385760734702557,b'',1932,0.09394762667294207,2.0,0.1887149421174029
382,1932-11-01,2,0,1,0.0,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.0,b'',1932,0.09394762667294207,2.0,0.1887149421174029
383,1932-12-01,2,0,1,0.0,b'',1932,0.054767315444460826,1.0,0.09476731544446082,3,0.0,b'',1932,0.09394762667294207,2.0,0.1887149421174029
384,1933-01-01,2,0,1,0.0,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.0,b'',1933,0.0939414591772803,2.0,0.18887035365043608
385,1933-02-01,2,0,1,0.0,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.0,b'',1933,0.0939414591772803,2.0,0.18887035365043608
386,1933-03-01,2,0,1,0.0,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.0,b'',1933,0.0939414591772803,2.0,0.18887035365043608
387,1933-04-01,2,0,1,0.0027015213824785793,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.0,b'',1933,0.0939414591772803,2.0,0.18887035365043608
388,1933-05-01,2,0,1,0.09129785861302143,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.0326693077854292,b'',1933,0.0939414591772803,2.0,0.18887035365043608
389,1933-06-01,2,0,1,0.08508281364614717,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.25155592310493524,b'',1933,0.0939414591772803,2.0,0.18887035365043608
390,1933-07-01,2,0,1,0.1145872283927854,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.4031937141559593,b'',1933,0.0939414591772803,2.0,0.18887035365043608
391,1933-08-01,2,0,1,0.1338610403627857,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.42412459517532014,b'',1933,0.0939414591772803,2.0,0.18887035365043608
392,1933-09-01,2,0,1,0.15750776280377565,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.4496400237740212,b'',1933,0.0939414591772803,2.0,0.18887035365043608
393,1933-10-01,2,0,1,0.05659068184479704,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.349130882615254,b'',1933,0.0939414591772803,2.0,0.18887035365043608
394,1933-11-01,2,0,1,0.0,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.005456723284575392,b'',1933,0.0939414591772803,2.0,0.18887035365043608
395,1933-12-01,2,0,1,0.0,b'',1933,0.054928894473155784,1.0,0.09492889447315578,3,0.0,b'',1933,0.0939414591772803,2.0,0.18887035365043608
396,1934-01-01,2,0,1,0.0,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.0,b'',1934,0.09393933021282329,2.0,0.189212717363227
397,1934-02-01,2,0,1,0.0,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.0,b'',1934,0.09393933021282329,2.0,0.189212717363227
398,1934-03-01,2,0,1,0.0,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.0,b'',1934,0.09393933021282329,2.0,0.189212717363227
399,1934-04-01,2,0,1,0.005982313613350582,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.0,b'',1934,0.09393933021282329,2.0,0.189212717363227
400,1934-05-01,2,0,1,0.07247068512593723,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.046323915980307884,b'',1934,0.09393933021282329,2.0,0.189212717363227
401,1934-06-01,2,0,1,0.047754476064402716,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.2536373395360164,b'',1934,0.09393933021282329,2.0,0.189212717363227
402,1934-07-01,2,0,1,0.0494148205847242,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.2896460385411948,b'',1934,0.09393933021282329,2.0,0.189212717363227
403,1934-08-01,2,0,1,0.12036961711541606,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.40043748315395444,b'',1934,0.09393933021282329,2.0,0.189212717363227
404,1934-09-01,2,0,1,0.1594499262004843,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.4514931645608642,b'',1934,0.09393933021282329,2.0,0.189212717363227
405,1934-10-01,2,0,1,0.12872287734068397,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.44917202435048115,b'',1934,0.09393933021282329,2.0,0.189212717363227
406,1934-11-01,2,0,1,0.0,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.056887994586155025,b'',1934,0.09393933021282329,2.0,0.189212717363227
407,1934-12-01,2,0,1,0.0,b'',1934,0.05527338715040371,1.0,0.0952733871504037,3,0.0,b'',1934,0.09393933021282329,2.0,0.189212717363227
408,1935-01-01,2,0,1,0.0,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.0,b'',1935,0.09392149463686449,2.0,0.1894125947783308
409,1935-02-01,2,0,1,0.0,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.0,b'',1935,0.09392149463686449,2.0,0.1894125947783308
410,1935-03-01,2,0,1,0.0,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.0,b'',1935,0.09392149463686449,2.0,0.1894125947783308
411,1935-04-01,2,0,1,0.0,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.0,b'',1935,0.09392149463686449,2.0,0.1894125947783308
412,1935-05-01,2,0,1,0.06298718059192775,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.010125825157199715,b'',1935,0.09392149463686449,2.0,0.1894125947783308
413,1935-06-01,2,0,1,0.06127031790204868,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.20673307181430992,b'',1935,0.09392149463686449,2.0,0.1894125947783308
414,1935-07-01,2,0,1,0.10631944482135271,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.3932747302166164,b'',1935,0.09392149463686449,2.0,0.1894125947783308
415,1935-08-01,2,0,1,0.12548808185496432,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.41489727367836376,b'',1935,0.09392149463686449,2.0,0.1894125947783308
416,1935-09-01,2,0,1,0.1736158269253676,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.46509727016276536,b'',1935,0.09392149463686449,2.0,0.1894125947783308
417,1935-10-01,2,0,1,0.11722983527381343,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.4766410853987552,b'',1935,0.09392149463686449,2.0,0.1894125947783308
418,1935-11-01,2,0,1,0.0,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.22840936000250603,b'',1935,0.09392149463686449,2.0,0.1894125947783308
419,1935-12-01,2,0,1,0.0,b'',1935,0.05549110014146631,1.0,0.0954911001414663,3,0.0019651525339978307,b'',1935,0.09392149463686449,2.0,0.1894125947783308
420,1936-01-01,2,0,1,0.0,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.0,b'',1936,0.09391714736182115,2.0,0.18852795673354836
421,1936-02-01,2,0,1,0.0,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.0,b'',1936,0.09391714736182115,2.0,0.18852795673354836
422,1936-03-01,2,0,1,0.0,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.0,b'',1936,0.09391714736182115,2.0,0.18852795673354836
423,1936-04-01,2,0,1,0.0,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.0,b'',1936,0.09391714736182115,2.0,0.18852795673354836
424,1936-05-01,2,0,1,0.09832934770251911,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.015363818511569082,b'',1936,0.09391714736182115,2.0,0.18852795673354836
425,1936-06-01,2,0,1,0.08522849962637208,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.2614990310150968,b'',1936,0.09391714736182115,2.0,0.18852795673354836
426,1936-07-01,2,0,1,0.1251207762579366,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.4170668579105629,b'',1936,0.09391714736182115,2.0,0.18852795673354836
427,1936-08-01,2,0,1,0.17267761295008674,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.4640030939130741,b'',1936,0.09391714736182115,2.0,0.18852795673354836
428,1936-09-01,2,0,1,0.19667419224800942,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.4874043755675974,b'',1936,0.09391714736182115,2.0,0.18852795673354836
429,1936-10-01,2,0,1,0.1944978089359649,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.4932545891089976,b'',1936,0.09391714736182115,2.0,0.18852795673354836
430,1936-11-01,2,0,1,0.02078845003984711,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.38323037987162706,b'',1936,0.09391714736182115,2.0,0.18852795673354836
431,1936-12-01,2,0,1,0.0,b'',1936,0.054610809371727215,1.0,0.09461080937172722,3,0.029625726989327257,b'',1936,0.09391714736182115,2.0,0.18852795673354836
432,1937-01-01,2,0,1,0.0,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.0,b'',1937,0.09386758438800945,2.0,0.18810188906385297
433,1937-02-01,2,0,1,0.0,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.0,b'',1937,0.09386758438800945,2.0,0.18810188906385297
434,1937-03-01,2,0,1,0.0,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.0,b'',1937,0.09386758438800945,2.0,0.18810188906385297
435,1937-04-01,2,0,1,0.0,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.0,b'',1937,0.09386758438800945,2.0,0.18810188906385297
436,1937-05-01,2,0,1,0.0662454378719893,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.001056259258002076,b'',1937,0.09386758438800945,2.0,0.18810188906385297
437,1937-06-01,2,0,1,0.06620070459840924,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.18174160825242044,b'',1937,0.09386758438800945,2.0,0.18810188906385297
438,1937-07-01,2,0,1,0.09035032887656598,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.3714989308419461,b'',1937,0.09386758438800945,2.0,0.18810188906385297
439,1937-08-01,2,0,1,0.15926690941233793,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.44711534911779394,b'',1937,0.09386758438800945,2.0,0.18810188906385297
440,1937-09-01,2,0,1,0.18684526939314186,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.47842312511973606,b'',1937,0.09386758438800945,2.0,0.18810188906385297
441,1937-10-01,2,0,1,0.16691749287020988,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.4811594521847871,b'',1937,0.09386758438800945,2.0,0.18810188906385297
442,1937-11-01,2,0,1,0.0,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.2140945742608228,b'',1937,0.09386758438800945,2.0,0.18810188906385297
443,1937-12-01,2,0,1,0.0,b'',1937,0.05423430467584353,1.0,0.09423430467584354,3,0.0,b'',1937,0.09386758438800945,2.0,0.18810188906385297
444,1938-01-01,2,0,1,0.0,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.0,b'',1938,0.09379363409897377,2.0,0.18833955002194627
445,1938-02-01,2,0,1,0.0,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.0,b'',1938,0.09379363409897377,2.0,0.18833955002194627
446,1938-03-01,2,0,1,0.0,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.0,b'',1938,0.09379363409897377,2.0,0.18833955002194627
447,1938-04-01,2,0,1,0.00613229165861632,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.0,b'',1938,0.09379363409897377,2.0,0.18833955002194627
448,1938-05-01,2,0,1,0.0863004192085376,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.03977629353024134,b'',1938,0.09379363409897377,2.0,0.18833955002194627
449,1938-06-01,2,0,1,0.055676611947584574,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.25931559366940016,b'',1938,0.09379363409897377,2.0,0.18833955002194627
450,1938-07-01,2,0,1,0.08019869834258035,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.3553197545331129,b'',1938,0.09379363409897377,2.0,0.18833955002194627
451,1938-08-01,2,0,1,0.1585588351125505,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.4489326917189155,b'',1938,0.09379363409897377,2.0,0.18833955002194627
452,1938-09-01,2,0,1,0.18116637318814252,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.4729818960615039,b'',1938,0.09379363409897377,2.0,0.18833955002194627
453,1938-10-01,2,0,1,0.17905459750784783,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.47553244230148806,b'',1938,0.09379363409897377,2.0,0.18833955002194627
454,1938-11-01,2,0,1,0.008625244441459894,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.13712321347570366,b'',1938,0.09379363409897377,2.0,0.18833955002194627
455,1938-12-01,2,0,1,0.0,b'',1938,0.05454591592297249,1.0,0.09454591592297248,3,0.0,b'',1938,0.09379363409897377,2.0,0.18833955002194627
456,1939-01-01,2,0,1,0.0,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.0,b'',1939,0.09377382165974585,2.0,0.18902575011469386
457,1939-02-01,2,0,1,0.0,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.0,b'',1939,0.09377382165974585,2.0,0.18902575011469386
458,1939-03-01,2,0,1,0.0,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.0,b'',1939,0.09377382165974585,2.0,0.18902575011469386
459,1939-04-01,2,0,1,0.0019923406708497976,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.0,b'',1939,0.09377382165974585,2.0,0.18902575011469386
460,1939-05-01,2,0,1,0.07529853649439179,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.031189712757117787,b'',1939,0.09377382165974585,2.0,0.18902575011469386
461,1939-06-01,2,0,1,0.08895794336392059,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.2881119588005812,b'',1939,0.09377382165974585,2.0,0.18902575011469386
462,1939-07-01,2,0,1,0.1190513350993877,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.4109356294293926,b'',1939,0.09377382165974585,2.0,0.18902575011469386
463,1939-08-01,2,0,1,0.1456136573287982,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.4373849510451306,b'',1939,0.09377382165974585,2.0,0.18902575011469386
464,1939-09-01,2,0,1,0.16647575957952482,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.45848933430263134,b'',1939,0.09377382165974585,2.0,0.18902575011469386
465,1939-10-01,2,0,1,0.0545774128338341,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.28086941836682455,b'',1939,0.09377382165974585,2.0,0.18902575011469386
466,1939-11-01,2,0,1,0.0,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.0,b'',1939,0.09377382165974585,2.0,0.18902575011469386
467,1939-12-01,2,0,1,0.0,b'',1939,0.055251928454948,1.0,0.09525192845494801,3,0.0,b'',1939,0.09377382165974585,2.0,0.18902575011469386
468,1940-01-01,2,0,1,0.0,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.0,b'',1940,0.09378534047192541,2.0,0.18914932774336157
469,1940-02-01,2,0,1,0.0,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.0,b'',1940,0.09378534047192541,2.0,0.18914932774336157
470,1940-03-01,2,0,1,0.0,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.0,b'',1940,0.09378534047192541,2.0,0.18914932774336157
471,1940-04-01,2,0,1,0.05609633788528218,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.001232990489616957,b'',1940,0.09378534047192541,2.0,0.18914932774336157
472,1940-05-01,2,0,1,0.05513014030872259,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.14030880055890693,b'',1940,0.09378534047192541,2.0,0.18914932774336157
473,1940-06-01,2,0,1,0.09536126094851942,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.3603063690694777,b'',1940,0.09378534047192541,2.0,0.18914932774336157
474,1940-07-01,2,0,1,0.06640313861040054,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.3398007046170176,b'',1940,0.09378534047192541,2.0,0.18914932774336157
475,1940-08-01,2,0,1,0.05808097579665816,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.3206110713995175,b'',1940,0.09378534047192541,2.0,0.18914932774336157
476,1940-09-01,2,0,1,0.08773398413947471,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.36620399475624704,b'',1940,0.09378534047192541,2.0,0.18914932774336157
477,1940-10-01,2,0,1,0.09479276481199815,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.4080687740587338,b'',1940,0.09378534047192541,2.0,0.18914932774336157
478,1940-11-01,2,0,1,0.0,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.05947839586767388,b'',1940,0.09378534047192541,2.0,0.18914932774336157
479,1940-12-01,2,0,1,0.0,b'',1940,0.05536398727143617,1.0,0.09536398727143616,3,0.0,b'',1940,0.09378534047192541,2.0,0.18914932774336157
480,1941-01-01,2,0,1,0.0,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.0,b'',1941,0.09377413776660788,2.0,0.18938745997841408
481,1941-02-01,2,0,1,0.0,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.0,b'',1941,0.09377413776660788,2.0,0.18938745997841408
482,1941-03-01,2,0,1,0.0,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.0,b'',1941,0.09377413776660788,2.0,0.18938745997841408
483,1941-04-01,2,0,1,0.026359791894786908,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.0,b'',1941,0.09377413776660788,2.0,0.18938745997841408
484,1941-05-01,2,0,1,0.07232326543594295,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.09463765044519355,b'',1941,0.09377413776660788,2.0,0.18938745997841408
485,1941-06-01,2,0,1,0.10217348327988668,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.3442214097472511,b'',1941,0.09377413776660788,2.0,0.18938745997841408
486,1941-07-01,2,0,1,0.10368967556092097,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.39109325575841086,b'',1941,0.09377413776660788,2.0,0.18938745997841408
487,1941-08-01,2,0,1,0.11164963685418654,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.39978897107138384,b'',1941,0.09377413776660788,2.0,0.18938745997841408
488,1941-09-01,2,0,1,0.12341337845350489,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.41224575943143005,b'',1941,0.09377413776660788,2.0,0.18938745997841408
489,1941-10-01,2,0,1,0.0778631853324063,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.3355561581769413,b'',1941,0.09377413776660788,2.0,0.18938745997841408
490,1941-11-01,2,0,1,0.0,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.0,b'',1941,0.09377413776660788,2.0,0.18938745997841408
491,1941-12-01,2,0,1,0.0,b'',1941,0.055613322211806204,1.0,0.09561332221180621,3,0.0,b'',1941,0.09377413776660788,2.0,0.18938745997841408
492,1942-01-01,2,0,1,0.0,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.0,b'',1942,0.09378742991480335,2.0,0.18941386047592362
493,1942-02-01,2,0,1,0.0,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.0,b'',1942,0.09378742991480335,2.0,0.18941386047592362
494,1942-03-01,2,0,1,0.0,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.0,b'',1942,0.09378742991480335,2.0,0.18941386047592362
495,1942-04-01,2,0,1,0.008109776619442389,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.0,b'',1942,0.09378742991480335,2.0,0.18941386047592362
496,1942-05-01,2,0,1,0.09182853872719514,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.06901173224779375,b'',1942,0.09378742991480335,2.0,0.18941386047592362
497,1942-06-01,2,0,1,0.09840142718930012,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.3434528413352081,b'',1942,0.09378742991480335,2.0,0.18941386047592362
498,1942-07-01,2,0,1,0.11176487626252547,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.40205348034140864,b'',1942,0.09378742991480335,2.0,0.18941386047592362
499,1942-08-01,2,0,1,0.15540866607099138,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.44377915829343856,b'',1942,0.09378742991480335,2.0,0.18941386047592362
500,1942-09-01,2,0,1,0.1884476062974448,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.4792013558462835,b'',1942,0.09378742991480335,2.0,0.18941386047592362
501,1942-10-01,2,0,1,0.13008341327545664,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.4422519746046307,b'',1942,0.09378742991480335,2.0,0.18941386047592362
502,1942-11-01,2,0,1,0.0,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.024709902772469296,b'',1942,0.09378742991480335,2.0,0.18941386047592362
503,1942-12-01,2,0,1,0.0,b'',1942,0.055626430561120266,1.0,0.09562643056112027,3,0.0,b'',1942,0.09378742991480335,2.0,0.18941386047592362
504,1943-01-01,2,0,1,0.0,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.0,b'',1943,0.09379308660770284,2.0,0.18869460969114352
505,1943-02-01,2,0,1,0.0,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.0,b'',1943,0.09379308660770284,2.0,0.18869460969114352
506,1943-03-01,2,0,1,0.0,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.0,b'',1943,0.09379308660770284,2.0,0.18869460969114352
507,1943-04-01,2,0,1,0.001936254842437089,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.0,b'',1943,0.09379308660770284,2.0,0.18869460969114352
508,1943-05-01,2,0,1,0.07767300546359246,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.03837806132325907,b'',1943,0.09379308660770284,2.0,0.18869460969114352
509,1943-06-01,2,0,1,0.057634431131233475,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.27477698354746277,b'',1943,0.09379308660770284,2.0,0.18869460969114352
510,1943-07-01,2,0,1,0.04772325922302298,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.26424482562369045,b'',1943,0.09379308660770284,2.0,0.18869460969114352
511,1943-08-01,2,0,1,0.08371552482236591,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.3516100211500028,b'',1943,0.09379308660770284,2.0,0.18869460969114352
512,1943-09-01,2,0,1,0.1467949325657962,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.43816395505178307,b'',1943,0.09379308660770284,2.0,0.18869460969114352
513,1943-10-01,2,0,1,0.1329400806979526,b'',1943,0.054901523083440665,1.0,0.09490152308344066,3,0.4574340375066658,b'',1943,0.09379308660770284,2.0,0.18869460969114352
