time,year,month,air_temperature_celsius,precipitation_mm,shortwave_radiation_wm2,vapor_pressure_pa,vpd_pa
2088-01-01,2088,1,-1.0,19.0,4.5264983,390.0,177.7348
2088-02-01,2088,2,0.0,10.0,27.250782,410.0,200.78003
2088-03-01,2088,3,5.8,7.0,85.165276,510.0,412.19666
2088-04-01,2088,4,9.9,16.0,140.82751,580.0,639.6885
2088-05-01,2088,5,15.3,34.0,233.68925,690.0,1048.4426
2088-06-01,2088,6,20.8,59.0,223.32742,1320.0,1136.415
2088-07-01,2088,7,23.6,82.0,211.8138,1829.9999,1082.7667
2088-08-01,2088,8,14.7,154.0,138.14415,1230.0,442.57202
2088-09-01,2088,9,12.4,73.0,73.6414,1070.0,369.8982
2088-10-01,2088,10,2.0,31.0,31.893997,520.0,185.61475
2088-11-01,2088,11,-0.6,58.0,7.9212675,419.99997,164.61972
2088-12-01,2088,12,-4.1,42.0,1.2364267,340.0,110.84137
2089-01-01,2089,1,-3.5,15.0,3.3916478,330.0,141.63864
2089-02-01,2089,2,4.8,14.0,20.320936,550.0,310.16882
2089-03-01,2089,3,6.7,10.0,82.1299,500.0,481.3579
2089-04-01,2089,4,10.8,27.0,124.51701,640.0,655.28723
2089-05-01,2089,5,18.2,23.0,251.17714,650.0,1439.9282
2089-06-01,2089,6,21.9,99.0,256.1582,1520.0,1107.637
2089-07-01,2089,7,24.5,71.0,223.07901,1920.0001,1154.3727
2089-08-01,2089,8,19.6,86.0,144.29816,1679.9999,600.8248
2089-09-01,2089,9,12.2,42.0,89.64762,1000.0,421.0791
2089-10-01,2089,10,3.2,31.0,32.746147,550.0,218.55853
2089-11-01,2089,11,-6.4,20.0,8.691727,270.0,108.444885
2089-12-01,2089,12,-4.6,37.0,1.2742884,320.0,114.13544
2090-01-01,2090,1,-12.7,7.0,6.5898633,160.0,70.03694
2090-02-01,2090,2,1.0,6.0,27.975266,430.00003,226.68594
2090-03-01,2090,3,1.6,6.0,79.17654,400.0,285.66986
2090-04-01,2090,4,13.8,11.0,158.33511,720.0,857.8699
2090-05-01,2090,5,14.7,44.0,168.79454,780.0,892.572
2090-06-01,2090,6,22.3,143.0,239.01863,1629.9999,1062.4352
2090-07-01,2090,7,22.7,82.0,216.77048,1679.9999,1078.6241
2090-08-01,2090,8,17.0,139.0,141.0502,1380.0,557.5867
2090-09-01,2090,9,10.6,52.0,89.441086,910.00006,368.14056
2090-10-01,2090,10,3.4,61.0,26.198027,590.0,189.5174
2090-11-01,2090,11,-12.0,11.0,11.694253,190.0,53.4543
2090-12-01,2090,12,-15.6,39.0,1.3897673,140.0,41.19435
2091-01-01,2091,1,-11.2,6.0,6.954392,180.0,79.637726
2091-02-01,2091,2,-1.8,11.0,20.352442,370.0,165.25409
2091-03-01,2091,3,-0.3,12.0,80.571175,370.0,227.57324
2091-04-01,2091,4,7.3,42.0,123.91847,570.0,452.6327
2091-05-01,2091,5,9.9,64.0,154.67781,650.0,569.6885
2091-06-01,2091,6,18.4,58.0,222.84464,1340.0,776.3125
2091-07-01,2091,7,18.9,124.0,202.35101,1550.0,633.552
2091-08-01,2091,8,21.9,82.0,161.05069,1840.0,787.63696
2091-09-01,2091,9,11.4,108.0,73.84793,980.0,367.94604
2091-10-01,2091,10,0.6,24.0,29.158133,490.0,147.97015
2091-11-01,2091,11,-0.2,68.0,5.58723,450.0,151.9472
2091-12-01,2091,12,-4.5,61.0,0.933531,330.0,107.43207
2092-01-01,2092,1,-0.7,42.0,3.3916478,390.0,190.35736
2092-02-01,2092,2,0.9,19.0,20.950924,430.00003,221.96207
2092-03-01,2092,3,-0.5,8.0,67.85532,330.0,258.90967
2092-04-01,2092,4,8.7,14.0,158.33511,550.0,574.93835
2092-05-01,2092,5,16.2,32.0,240.0102,750.0,1091.5131
2092-06-01,2092,6,18.3,95.0,211.25731,1310.0,793.084
2092-07-01,2092,7,17.7,130.0,175.7651,1530.0,495.224
2092-08-01,2092,8,19.9,145.0,158.82841,1650.0,673.65967
2092-09-01,2092,9,12.0,48.0,86.75617,989.99994,412.47662
2092-10-01,2092,10,8.3,58.0,26.601679,810.00006,284.82758
2092-11-01,2092,11,-0.9,45.0,7.0035152,419.99997,151.91507
2092-12-01,2092,12,-2.9,48.0,0.933531,370.0,123.2814
2093-01-01,2093,1,-6.4,22.0,4.512743,260.0,118.444885
2093-02-01,2093,2,-4.0,9.0,24.699339,310.0,144.25009
2093-03-01,2093,3,1.0,12.0,80.4071,380.0,276.68597
2093-04-01,2093,4,6.3,17.0,142.17427,490.0,464.6635
2093-05-01,2093,5,15.7,40.0,199.55632,760.0,1023.60986
2093-06-01,2093,6,22.6,70.0,258.33084,1310.0,1431.9453
2093-07-01,2093,7,18.4,136.0,202.35101,1460.0,656.3125
2093-08-01,2093,8,15.6,171.0,110.45119,1360.0,412.22253
2093-09-01,2093,9,10.3,39.0,82.728806,880.0,372.79492
2093-10-01,2093,10,0.0,52.0,31.714596,460.0,150.78003
2093-11-01,2093,11,-5.1,50.0,5.58723,320.0,97.98062
2093-12-01,2093,12,-5.8,55.0,1.0527961,300.0,96.25964
2094-01-01,2094,1,-4.2,25.0,3.9556336,310.0,137.45535
2094-02-01,2094,2,1.2,19.0,15.533048,440.0,226.22461
2094-03-01,2094,3,-1.0,16.0,73.76204,330.0,237.7348
2094-04-01,2094,4,1.9,21.0,142.02461,380.0,320.58112
2094-05-01,2094,5,8.9,112.0,145.19644,640.0,500.26526
2094-06-01,2094,6,17.0,115.0,193.63492,1340.0,597.5867
2094-07-01,2094,7,23.1,61.0,243.13104,1570.0,1256.2295
2094-08-01,2094,8,17.0,138.0,156.60614,1240.0,697.5867
2094-09-01,2094,9,10.9,63.0,83.348404,910.00006,393.9361
2094-10-01,2094,10,5.1,43.0,29.382385,640.0,238.37885
2094-11-01,2094,11,-1.5,77.0,6.029112,410.0,137.23633
2094-12-01,2094,12,-10.9,12.0,1.7418833,200.0,65.948944
2095-01-01,2095,1,-10.9,8.0,6.3904047,180.0,85.948944
2095-02-01,2095,2,-6.8,12.0,28.857246,250.0,116.966736
2095-03-01,2095,3,3.1,12.0,78.43819,450.0,313.1302
2095-04-01,2095,4,11.0,19.0,153.0978,640.0,672.6355
2095-05-01,2095,5,15.3,64.0,197.87074,770.0,968.4426
2095-06-01,2095,6,24.5,39.0,287.5406,1250.0,1824.3728
2095-07-01,2095,7,24.4,105.0,241.55392,1700.0,1356.0381
2095-08-01,2095,8,18.8,47.0,188.23085,1380.0,789.95654
2095-09-01,2095,9,11.1,75.0,79.73409,950.0,371.3861
2095-10-01,2095,10,2.1,25.0,30.189692,540.0,170.6803
2095-11-01,2095,11,-3.6,40.0,6.969524,350.0,118.1145
2095-12-01,2095,12,-6.7,35.0,1.4333086,270.0,99.806915
2096-01-01,2096,1,-8.5,13.0,5.152385,230.0,91.55646
2096-02-01,2096,2,-3.0,21.0,23.40787,330.0,159.61429
2096-03-01,2096,3,-1.0,13.0,78.84838,340.0,227.7348
2096-04-01,2096,4,11.0,13.0,163.12352,650.0,662.6355
2096-05-01,2096,5,15.2,63.0,174.69405,820.0,907.30884
2096-06-01,2096,6,23.9,80.0,268.4698,1470.0,1495.7908
2096-07-01,2096,7,19.6,131.0,171.03372,1710.0,570.8247
2096-08-01,2096,8,18.3,123.0,146.52043,1560.0,543.084
2096-09-01,2096,9,11.1,60.0,68.7879,980.0,341.3861
2096-10-01,2096,10,6.2,63.0,34.18135,680.0,268.09076
2096-11-01,2096,11,3.1,87.0,5.723193,550.0,213.13019
2096-12-01,2096,12,1.4,85.0,0.933531,500.0,175.88544
2097-01-01,2097,1,-10.0,25.0,5.441257,200.0,85.70932
2097-02-01,2097,2,-6.3,17.0,22.809383,260.0,121.36371
2097-03-01,2097,3,0.8,11.0,79.586716,390.0,257.2683
2097-04-01,2097,4,9.8,10.0,147.86047,620.0,591.53296
2097-05-01,2097,5,14.4,69.0,155.942,830.0,810.46533
2097-06-01,2097,6,17.1,118.0,177.70233,1450.0,499.89917
2097-07-01,2097,7,16.6,126.0,193.11354,1350.0,539.0148
2097-08-01,2097,8,18.7,140.0,136.09282,1670.0001,486.43494
2097-09-01,2097,9,12.7,97.0,79.83735,1050.0,418.53687
2097-10-01,2097,10,4.6,18.0,33.73285,620.0,228.21454
2097-11-01,2097,11,-7.8,23.0,9.722782,250.0,89.61185
2097-12-01,2097,12,-12.3,40.0,1.325402,180.0,57.621002
2098-01-01,2098,1,-11.5,18.0,5.4894023,180.0,73.46011
2098-02-01,2098,2,-9.6,7.0,31.188196,209.99998,84.90309
2098-03-01,2098,3,5.1,24.0,63.75345,500.0,378.37885
2098-04-01,2098,4,12.6,15.0,144.26918,700.0,758.9354
2098-05-01,2098,5,15.3,48.0,154.46713,770.0,968.4426
2098-06-01,2098,6,19.8,89.0,237.32878,1230.0,1079.304
2098-07-01,2098,7,18.7,130.0,158.41669,1650.0,506.43506
2098-08-01,2098,8,19.5,83.0,154.21292,1640.0,626.7009
2098-09-01,2098,9,13.9,40.0,96.46317,1130.0,458.15466
2098-10-01,2098,10,3.5,52.0,24.987076,580.0,205.04846
2098-11-01,2098,11,-7.2,36.0,8.283837,270.0,85.798615
2098-12-01,2098,12,-2.1,30.0,1.2553575,380.0,143.50464
2099-01-01,2099,1,-9.1,11.0,5.5788145,220.0,86.764496
2099-02-01,2099,2,2.4,13.0,25.20333,480.00003,246.07028
2099-03-01,2099,3,5.6,8.0,84.18083,480.00003,429.48483
2099-04-01,2099,4,12.1,4.0,182.72606,610.0,801.751
2099-05-01,2099,5,13.0,27.0,231.3716,590.0,907.6743
2099-06-01,2099,6,20.5,53.0,256.88242,1330.0,1081.4451
2099-07-01,2099,7,20.6,91.0,182.52425,1779.9999,646.3546
2099-08-01,2099,8,15.9,201.0,117.80178,1370.0,436.57678
2099-09-01,2099,9,10.5,73.0,77.8753,900.0,369.64246
2099-10-01,2099,10,4.5,74.0,22.116665,610.0,232.29266
2099-11-01,2099,11,-5.2,31.0,8.374478,310.0,104.81439
2099-12-01,2099,12,-3.5,50.0,0.933531,340.0,131.63864
2100-01-01,2100,1,-7.4,10.0,6.411039,240.00002,110.32851
2100-02-01,2100,2,-11.0,12.0,26.652296,180.0,83.8302
2100-03-01,2100,3,1.3,6.0,70.56257,410.0,261.03967
2100-04-01,2100,4,12.1,14.0,169.55795,670.0,741.751
2100-05-01,2100,5,17.4,35.0,207.14142,839.99994,1147.2493
2100-06-01,2100,6,17.8,163.0,203.29102,1380.0,658.0227
2100-07-01,2100,7,19.2,101.0,201.22449,1520.0,704.7864
2100-08-01,2100,8,18.3,178.0,129.08409,1610.0,493.08398
2100-09-01,2100,9,12.3,71.0,85.41371,1010.00006,420.46136
2100-10-01,2100,10,2.0,29.0,38.711216,520.0,185.61475
2100-11-01,2100,11,2.0,61.0,6.856221,520.0,185.61475
2100-12-01,2100,12,-8.4,25.0,1.3859811,240.00002,84.08241
