time,year,month,air_temperature_celsius,precipitation_mm,shortwave_radiation_wm2,vapor_pressure_pa,vpd_pa
1993-10-01,1993,10,-3.398205718173756,36.49692651674741,39.65052677788045,391.0650934748225,84.18501865318478
1993-11-01,1993,11,-13.55565405951603,38.179937740853376,9.670773148148148,173.7494244883627,40.783453887989594
1993-12-01,1993,12,-14.408644370622484,17.276939011139802,1.2854584826762243,153.78820001892967,46.2223653820312
1994-01-01,1994,1,-17.55148419205858,11.73092053939584,5.135524193548387,102.15195202085204,51.61181054581391
1994-02-01,1994,2,-20.06501158759704,7.7199586693446065,38.56063078703704,85.9405311562602,37.9801494863876
1994-03-01,1994,3,-13.260990462764596,22.60235571598201,92.17258454207736,159.33143214949723,60.43215768287092
1994-04-01,1994,4,-2.8177006615532605,16.960074424755334,180.44200771604935,346.5806652132936,149.73690125188978
1994-05-01,1994,5,8.418980863017453,21.546222451981123,240.63425029868577,597.7414718081448,505.9675791441384
1994-06-01,1994,6,12.081969070434582,192.05284901590855,205.6969922839506,1015.0624434578618,395.01233325623923
1994-07-01,1994,7,15.64077603740077,65.31359101775891,218.29165098566307,1249.603621950292,527.2544448491028
1994-08-01,1994,8,13.806089778613057,62.74794804124895,150.21455047789726,1108.7152924915815,469.77923262974673
1994-09-01,1994,9,4.623941506279834,25.697817286761904,103.71341999421296,617.6983879425644,231.93942684693968
1994-10-01,1994,10,-6.411190045264448,31.172393510011887,42.40047546022112,303.6388984559429,74.48057495728011
1994-11-01,1994,11,-18.5112020280626,51.73611022470936,9.578493827160496,110.17778556115346,31.508420151929585
1994-12-01,1994,12,-19.63327076819633,24.94246902136865,1.193833632019116,97.27259112915851,31.37274591178388
1995-01-01,1995,1,-18.4330583305769,7.729541004778184,5.594759557945042,104.76894436654382,37.867962335593745
1995-02-01,1995,2,-16.176288781847234,10.21492856409978,32.354293154761905,125.09872362035053,47.57365075027086
1995-03-01,1995,3,-15.921807086083165,13.44749450286642,103.31950018232156,125.38333577811436,51.00711461579256
1995-04-01,1995,4,0.9258880403306762,8.587618233583783,178.89141898148148,464.42691331534354,188.75520327664105
1995-05-01,1995,5,9.302916832380449,49.36290747847494,232.1071594982079,713.0242697461797,458.6769656843692
1995-06-01,1995,6,13.146296797858383,109.76631348810884,226.83301080246915,1041.2802925956871,470.7862649555027
1995-07-01,1995,7,14.77118798532797,68.69472656720887,201.47609692353643,1145.9955419196788,534.2755047884875
1995-08-01,1995,8,11.528752509496542,121.49412137616268,142.33562275985662,1027.390289669263,332.0976923163064
1995-09-01,1995,9,9.156524531046555,50.69440692847493,97.2762422357253,852.2932541449566,307.89919240803897
1995-10-01,1995,10,-4.046402194935752,19.090977595279668,44.16149611004792,348.15064241251605,104.51488183013674
1995-11-01,1995,11,-15.963023016187831,5.39040882919295,11.735139660493829,125.63742470040626,50.1460409937163
1995-12-01,1995,12,-20.07758113081735,4.921558703181006,1.3540023894862605,88.49597856057555,35.289505241950025
1996-01-01,1996,1,-22.551852310344717,12.970376908889136,5.886838410991637,69.83616806363196,29.76620092564761
1996-02-01,1996,2,-18.35117843014069,43.71807790755611,30.42680795019157,107.85705511512693,35.78211644655552
1996-03-01,1996,3,-10.765974467287776,25.91334974340853,106.17130626281956,188.69175493498005,80.12054194713272
1996-04-01,1996,4,-4.31379998524983,7.915105884023887,199.99198765432095,309.73349355686577,133.8959478796238
1996-05-01,1996,5,6.597723446097461,12.279754605003744,242.0385543608124,526.585622798945,447.8849441032851
1996-06-01,1996,6,12.705082130432174,54.11042516030662,263.3707037037037,874.7286949740327,594.2974440225934
1996-07-01,1996,7,14.779634524929918,75.74105859716695,204.65284050179213,1156.970824870739,524.215788947819
1996-08-01,1996,8,9.223967365552028,87.12409653565345,157.21271132019115,833.4705162064093,332.01160835410053
1996-09-01,1996,9,3.2182423061794907,50.56965798187818,96.4983998119213,575.4846220834908,194.06775205448412
1996-10-01,1996,10,-13.47094065348307,30.602787252238528,51.23204178175476,167.0387022473176,48.98648351305806
1996-11-01,1996,11,-16.2910396364,22.046724778178373,10.924566358024691,121.94489848531228,49.07391393048471
1996-12-01,1996,12,-21.61249490143149,8.46019397656761,1.339820788530466,78.59203538746203,29.641963508482377
1997-01-01,1997,1,-21.39903486108264,10.932665265176666,6.099195041816009,74.42083625080393,35.8655574777257
1997-02-01,1997,2,-10.366610227312322,10.109858383980708,33.611092096560846,207.3178146518013,70.18994079492427
1997-03-01,1997,3,-16.317966165850237,1.4813024678979048,115.40731745894236,111.27485854695982,59.35799450221347
1997-04-01,1997,4,-2.2660234663221104,10.86884436492852,199.47373148148148,347.359529030634,169.74145514671238
1997-05-01,1997,5,6.546129173360896,30.280176549737803,231.37456615890085,551.0679823112565,419.94438905232846
1997-06-01,1997,6,13.952032174004444,84.52539972698148,249.5408827160494,1014.4266167479548,579.102530039067
1997-07-01,1997,7,15.724763345205702,82.91193771517413,213.07735588410992,1218.058592987662,568.3808417399607
1997-08-01,1997,8,12.37272599743261,109.11273568323664,135.93589979091996,1115.5977459285946,321.72115647132546
1997-09-01,1997,9,7.877495341830809,35.0221828778281,101.11018868152006,814.1948767921418,249.60037162273113
1997-10-01,1997,10,-10.834216509583143,38.6049341402277,47.20181590992917,206.6589311184322,60.6920077360879
1997-11-01,1997,11,-11.873003472222194,9.99945792208834,10.920608024691358,190.70079676165352,55.26100959885781
1997-12-01,1997,12,-19.04150871769073,20.56686297049737,1.2663216845878136,103.604420163883,31.77819100280557
1998-01-01,1998,1,-21.545795001778515,3.457263753034568,5.812385005973716,78.43887933853902,30.432729988094806
1998-02-01,1998,2,-14.35118686131068,4.154776803822813,35.574177414021165,149.43604995154587,51.52447551747963
1998-03-01,1998,3,-7.772408979682495,4.152356832854309,105.26931930268536,238.77360754814737,101.5680009170577
1998-04-01,1998,4,0.909901788499667,12.50512832109152,177.69798379629628,403.637644594412,248.79084542778912
1998-05-01,1998,5,7.606726890481923,43.81070521331054,229.4278651433692,609.4922862387671,434.8250288404654
1998-06-01,1998,6,12.373014047410775,70.3570560059319,221.81925617283952,965.4987706688275,471.8473497855655
1998-07-01,1998,7,15.006722222605106,85.21500514201819,204.68770758661887,1232.183434446218,473.7830364339304
1998-08-01,1998,8,9.874174536428145,125.99831298675925,122.15847147550777,933.6767756234354,283.90081620065064
1998-09-01,1998,9,5.470408036973765,60.5041660095047,97.5773144048997,692.2493112545753,209.0815395859056
1998-10-01,1998,10,-4.604532520745352,10.654829689627832,51.99341325657342,307.5923557497026,126.39419466538521
1998-11-01,1998,11,-14.30975861019556,5.212856206430416,11.951623456790124,154.39529656312473,47.252665705056046
1998-12-01,1998,12,-19.53897151331745,14.44896580772692,1.2500746714456392,94.6698772214458,35.02857619775284
1999-01-01,1999,1,-23.407833091161564,14.330195325232609,5.571790621266428,65.71552817352963,26.56354829203032
1999-02-01,1999,2,-24.77969076065787,6.309599615651251,35.75755042989418,57.63277675553553,23.91104550256688
1999-03-01,1999,3,-13.6319711254489,8.096378564928841,101.74878421049677,151.21531371412476,61.98103717260818
1999-04-01,1999,4,-3.1053303612602576,18.863909255554034,182.186912808642,310.9255974003813,174.85226617171463
1999-05-01,1999,5,5.428325620261603,26.909349460805032,247.92745967741936,504.3994255914663,394.2974720805287
1999-06-01,1999,6,14.688020239936009,58.74723508496516,242.42844290123455,954.5867394904252,716.6926191228862
1999-07-01,1999,7,15.032044839346328,88.89148502387201,210.04127464157705,1017.2450655573676,691.5043625301188
1999-08-01,1999,8,12.946526381790022,67.05691461180407,164.04169578853046,1063.302531752512,429.14123732070675
1999-09-01,1999,9,5.513964419894762,61.348956864243576,97.80345849609375,660.4429255111806,243.62129905517054
1999-10-01,1999,10,-8.650333293791732,30.310917535889104,43.88335108366206,257.76154409942154,60.03038914738556
1999-11-01,1999,11,-18.070560243394624,18.95471359456735,10.960066358024692,113.3010051747625,33.821015753143186
1999-12-01,1999,12,-23.172000466623587,39.717016250961024,1.3086723416965351,70.19295722942185,24.05402197974975
2000-01-01,2000,1,-20.436827743694323,54.21906007497413,4.28162037037037,89.96184208867075,30.014930531448826
2000-02-01,2000,2,-12.086335508850766,10.74715181277952,33.72928480204342,190.6787707617813,51.083861333016785
2000-03-01,2000,3,-9.111622238159155,9.71885237112602,100.50391710488742,217.40680939708076,89.07720341832217
2000-04-01,2000,4,-3.81475319332543,5.462367786432054,203.59441589506173,308.7058859652766,151.91912926197836
2000-05-01,2000,5,3.5061136758455973,58.28518374829628,235.4414829749104,519.9868846543975,265.4007886703281
2000-06-01,2000,6,13.755834791395444,60.128284234128415,260.6398533950617,1009.953213652564,563.393054892337
2000-07-01,2000,7,13.560812599428289,87.42944270896302,199.2727635902031,1084.0819737575898,469.4249535206493
2000-08-01,2000,8,8.541469889815176,127.3628802666451,131.15787634408602,863.5650168731065,249.35358124850313
2000-09-01,2000,9,2.835082774692125,79.48180378261327,83.18774021026235,607.8025787143066,141.11031273833214
2000-10-01,2000,10,-7.223239910987104,22.96306388728908,47.040086400933305,276.3283164662534,78.8307932647383
2000-11-01,2000,11,-10.854408539666052,17.80470363955189,10.966481481481482,209.64037285976207,57.27952399514248
2000-12-01,2000,12,-13.85167693271427,10.842404391269156,1.3086111111111112,147.5267067359253,61.86329222063151
2001-01-01,2001,1,-12.229824550177456,13.183584592354691,5.382041517323775,178.8631875274902,60.111055905094645
2001-02-01,2001,2,-13.019828882671504,16.29936953937161,34.18459656084656,161.61779367438623,62.510974185978654
2001-03-01,2001,3,-13.739468986757345,17.156494988856963,99.68467742515436,147.74626604227572,63.5800763577912
2001-04-01,2001,4,-3.149406390719946,14.665849148670418,184.08740586419756,348.46756052025165,135.71285203404454
2001-05-01,2001,5,3.1133304185764814,60.94033487500994,232.2728128733572,522.669973259019,241.18184149509614
2001-06-01,2001,6,13.73472230699332,50.887011240831725,252.966350308642,953.3918928139116,617.7959547001789
2001-07-01,2001,7,12.903805217948047,110.0948096054708,175.48140456989248,1117.721831112017,370.55471491182266
2001-08-01,2001,8,11.803449741486588,96.55791860391004,131.7622640382318,1056.8874714686044,327.5162454850288
2001-09-01,2001,9,6.851051161024316,15.018647939122332,115.16224373070987,732.825403297331,258.7828017960859
2001-10-01,2001,10,-6.405061549525101,33.441591551980565,40.918063185861605,278.7644660868336,99.53318062767357
2001-11-01,2001,11,-14.70630435943599,1.4326055507822844,11.309648148148147,141.47485168631135,53.678198775145404
2001-12-01,2001,12,-20.443428338983978,8.371248750144389,1.3231645758661887,87.26183958242089,32.64594533466315
2002-01-01,2002,1,-15.273579189341548,26.055612808420392,5.462562724014337,146.0588423183217,40.127111443297935
2002-02-01,2002,2,-15.349134690420954,5.831554571393838,34.155157903439154,131.90381280170382,53.115969163994095
2002-03-01,2002,3,-12.185672157041438,4.542605651636222,112.44459891808076,152.6405985013711,87.18858297385424
2002-04-01,2002,4,-6.215506045023574,80.00231320280093,160.94703935185186,266.0108579435277,117.83463932725772
2002-05-01,2002,5,6.327527392807838,25.390949600360813,264.95593862007166,528.8437700002476,427.63609325868924
2002-06-01,2002,6,12.248471366034664,78.95304975517092,244.87451311728395,921.3653918489872,504.2547206168199
2002-07-01,2002,7,14.145934348978017,111.20769590659307,200.29035692951012,1145.5885254038865,468.11022062246457
2002-08-01,2002,8,10.39035808194069,119.71335292914632,156.3751485961768,908.1164549217734,352.26546269411426
2002-09-01,2002,9,6.185488933987131,56.53399579087903,93.68263020833334,744.2337119101757,202.90655709271175
2002-10-01,2002,10,-1.9157277507166557,34.03168288602387,43.60458350834453,425.4393647393293,105.2548749031692
2002-11-01,2002,11,-7.508525276184059,6.848131484783693,10.223467592592591,272.94467507230104,74.44700104425164
2002-12-01,2002,12,-13.749755789643928,8.127047429489664,1.2171460573476702,170.99307689440906,40.155086999738785
2003-01-01,2003,1,-16.431823148009585,14.480104805269178,6.19625,118.51996193624356,50.48946439272791
2003-02-01,2003,2,-11.101663584936205,32.49867464142042,30.63635085978836,196.77710250774624,64.9145119832454
2003-03-01,2003,3,-13.767706237300729,7.139707339792523,106.89245354382368,147.4274504218367,63.41011290919573
2003-04-01,2003,4,-2.829350005255776,6.201882899130595,193.82257021604937,331.3679295482891,164.51886368783596
2003-05-01,2003,5,5.878042659964649,22.30527425700401,232.60596326164875,506.3148631970304,420.8843406900895
2003-06-01,2003,6,13.366762521531882,50.47797759307571,268.0411712962963,828.5726009573233,705.4121180024109
2003-07-01,2003,7,14.06382475412022,179.57691214805038,192.29971102150537,1095.623952605982,509.5066222692583
2003-08-01,2003,8,11.364840731056802,91.2744266519958,157.14042562724015,971.1882212766218,373.6209773384094
2003-09-01,2003,9,2.834577136569578,49.32830687192791,99.62883405219183,520.0528916687003,228.83308891682987
2003-10-01,2003,10,0.2945398802398813,22.876573823680246,40.546872937778986,470.1190488918513,153.87775610505764
2003-11-01,2003,11,-14.85375955369733,58.28671045268763,8.77465586419753,161.21476818497757,31.571137378457962
2003-12-01,2003,12,-19.718004669681648,13.06462509374029,1.3465083632019117,95.9777939106522,31.727776962585807
2004-01-01,2004,1,-24.46754547037102,11.376967701380636,6.592113201911589,55.51408681859973,28.368787243297525
2004-02-01,2004,2,-14.391834421267449,9.781583772923597,33.38949712643678,147.8841706972267,52.403902980240616
2004-03-01,2004,3,-15.325756557013392,8.962047090978587,106.70366646496626,125.93926661882672,59.44065056082296
2004-04-01,2004,4,-1.5716101116603909,9.658369456381877,184.46908333333332,373.2774113757183,171.07734667652255
2004-05-01,2004,5,8.380924889349217,68.71471560310383,198.82138515531665,722.0984500996389,378.76298674041516
2004-06-01,2004,6,17.66391241285538,37.2664825023108,273.8560540123457,1169.8412608717126,850.7812042333992
2004-07-01,2004,7,17.29072782865137,71.63451733589099,224.2468421445639,1236.6748836112351,736.8979420627859
2004-08-01,2004,8,15.83752294560918,18.89817222510004,195.4127725507766,1121.8780528375469,677.4963249560758
2004-09-01,2004,9,2.0430524614122305,41.5523306736425,105.2229827353395,471.7263654692807,236.065292181951
2004-10-01,2004,10,-3.0488382483040937,35.08080989320206,40.591011186460726,374.4596909171308,113.37244554729057
2004-11-01,2004,11,-12.381545554267008,20.37472071333113,9.600814814814814,184.56288410922048,51.494173257625846
2004-12-01,2004,12,-19.32043696167645,28.28887397665269,1.200448028673835,99.79326384869955,32.37541724546989
2005-01-01,2005,1,-18.342624020320105,32.56822069594989,6.68913082437276,105.47843618353966,38.2658091300151
2005-02-01,2005,2,-16.199030031476696,10.949828122267746,33.62955522486772,127.74817202669794,44.595371869567344
2005-03-01,2005,3,-8.863874345184627,10.102716645615573,97.18135945200493,229.1269832021955,83.38499100204245
2005-04-01,2005,4,-2.011830435858826,17.69075892068983,194.4592137345679,369.644316764969,157.28952474938495
2005-05-01,2005,5,10.876293149558478,56.48354371320963,227.47689516129032,810.546981908699,491.33409188732674
2005-06-01,2005,6,14.46335962083606,131.36516746554605,242.299200617284,1147.4432740820855,499.75750698211914
2005-07-01,2005,7,14.79415767218478,91.93013280438578,237.95630749701317,1089.1664754007493,593.595405507969
2005-08-01,2005,8,13.391118027061566,35.298744063123166,180.62938844086025,1017.6084330260916,518.8146700255319
2005-09-01,2005,9,6.011293411254883,86.56635024351189,71.4713036265432,761.8405097147513,173.95548556183178
2005-10-01,2005,10,-4.008697829707955,12.343735108025555,44.6365569827719,322.8544713655788,131.098215964043
2005-11-01,2005,11,-20.632032288445345,33.437194521543034,10.575447530864198,83.0066854196231,34.944786033208004
2005-12-01,2005,12,-12.18658114197433,17.00149320179989,1.2645131421744324,187.7599083314001,52.05164474297962
2006-01-01,2006,1,-24.766533792147044,5.2246616640623245,6.4427031063321385,60.52860325386365,21.112617682808875
2006-02-01,2006,2,-13.136249151683955,36.52654244945097,30.141667493386244,159.1724856954828,62.839453918422606
2006-03-01,2006,3,-16.16676713266679,5.26418638330739,109.9150013505031,114.83457250927816,57.97564770963558
2006-04-01,2006,4,-4.269145923190649,21.380334987995298,186.4054675925926,312.3996057830395,132.7276034676878
2006-05-01,2006,5,7.488826247184534,44.38975394242206,234.8738649940263,625.4021345990257,410.53251461552577
2006-06-01,2006,6,12.77402502695719,71.44220011953806,226.31960339506173,874.3456117126664,601.3341471619522
2006-07-01,2006,7,13.895028194304471,108.92872748050664,187.6463343787336,1145.5544216317385,442.0874305649627
2006-08-01,2006,8,10.608059614448166,129.13848346711632,139.3544041218638,945.082145331126,333.7455661282743
2006-09-01,2006,9,7.808607207404293,35.43740615187119,100.8766970486111,797.8645149991424,260.9451232964167
2006-10-01,2006,10,-1.022945908577185,24.9761894379148,40.59306978396617,432.0000486990597,134.7793455678585
2006-11-01,2006,11,-19.39944455888533,2.454118935112604,12.272388888888887,86.96598719815388,44.30481324005258
2006-12-01,2006,12,-16.330373571252267,18.425003457480216,1.1457213261648749,131.05448676323886,39.400782759103066
2007-01-01,2007,1,-18.73174586552443,15.045228728922666,5.441155913978495,105.11117458291707,33.92233536464005
2007-02-01,2007,2,-19.42976306279499,1.8159050435393451,40.75674024470899,84.36964007090529,46.55805606189131
2007-03-01,2007,3,-21.759944271784946,7.713046678745172,110.56777382252464,70.86645862571815,35.96985626899655
2007-04-01,2007,4,1.2377476798163798,8.884149174875233,189.54336574074077,382.8165134306419,285.22204664458974
2007-05-01,2007,5,8.31050340385849,33.99393002852236,225.8133004778973,568.1463971778961,527.4626607508729
2007-06-01,2007,6,14.776766755845811,64.94672052311046,255.9525848765432,1033.1446643402646,647.7310470946525
2007-07-01,2007,7,16.460213659142937,91.06402577816296,218.70165845280764,1314.006753441719,558.2870679654259
2007-08-01,2007,8,13.660671344880145,85.13959370826285,153.26947879330945,1125.3844102973603,438.2534104507313
2007-09-01,2007,9,6.155925263298911,57.14356423697353,101.67091476176698,696.526463714631,248.68001139573892
2007-10-01,2007,10,-6.128040941299901,16.602500393215536,46.95375133299628,267.27220739979174,119.1574403938086
2007-11-01,2007,11,-10.157434802585158,4.0266815080372,10.503015432098763,210.670902080186,71.49035294860693
2007-12-01,2007,12,-17.422483271937182,13.034018794048308,1.2734513142174433,112.00600049591527,43.44934275074043
2008-01-01,2008,1,-21.65204637999173,15.528752020451009,5.501232078853047,76.41573432193198,31.441756482623774
2008-02-01,2008,2,-18.62784046743107,5.987471853774906,35.04555156449553,96.87464385145049,43.403059017424596
2008-03-01,2008,3,-12.846457462926026,11.373823878273017,99.2805706541,160.907624194637,66.4068135468905
2008-04-01,2008,4,-3.2342829386392964,40.14571903161368,161.06794212962964,340.5215274749281,140.59579927803628
2008-05-01,2008,5,6.925803818241263,50.88955327255107,230.6768764934289,611.9960709115546,384.7196222512631
2008-06-01,2008,6,12.68115340338818,95.27788007935813,235.2946851851852,932.466705506616,534.2562579833808
2008-07-01,2008,7,13.300088193339718,120.14891097465964,200.111721176822,1032.2665842335794,495.06031201615906
2008-08-01,2008,8,9.245565545687157,71.61274709990195,154.52207138590202,846.9993234691549,320.1812691389425
2008-09-01,2008,9,5.410100407070615,32.04190749554314,99.14275056061922,652.0243967931262,245.53388567849368
2008-10-01,2008,10,-9.298252917874208,30.20831631748777,45.61324669340036,209.1832597238837,92.82830159159133
2008-11-01,2008,11,-16.17013168334961,7.999556072107339,10.414364197530864,132.65536054040922,40.106139537215256
2008-12-01,2008,12,-19.61613016436175,15.71943283394006,1.2997296893667862,91.44309424483032,37.393095583623875
2009-01-01,2009,1,-19.697342772124895,18.329250366772243,5.8902942054958185,87.963372224993,39.97078799438289
2009-02-01,2009,2,-17.385309555416995,23.23558353801758,33.03503472222222,115.37899740980752,40.566875819675616
2009-03-01,2009,3,-17.2716016789918,24.02897002730242,100.89426234392282,109.51548628406368,47.939420795321865
2009-04-01,2009,4,-3.1665755589802984,12.681977763083552,196.9062515432099,327.5618312706313,155.997578103924
2009-05-01,2009,5,7.806681959090724,21.274466415739823,236.45798536439665,577.6079182243235,481.06268092308426
2009-06-01,2009,6,13.085369491577184,91.2364542519768,234.31212191358023,914.109023188236,591.9489841412583
2009-07-01,2009,7,18.1144767351048,16.633430502842828,261.6457549283154,1073.5013149319243,1005.2328906343996
2009-08-01,2009,8,11.091974492226882,99.46238418196884,150.33118055555556,877.6750544897873,443.0068878229938
2009-09-01,2009,9,6.236003727383093,36.70501830115569,98.18823706356096,713.3656782927283,237.08689028053936
2009-10-01,2009,10,-2.1254965177146232,14.760724042169215,46.18251531329776,396.7295273422985,125.78713867063402
2009-11-01,2009,11,-18.071253416273294,16.794507408004478,10.882737654320987,107.91343428787133,39.19989133693639
2009-12-01,2009,12,-15.684390213668962,11.59232865862947,1.2654375746714457,132.31375340441693,47.60966399421426
2010-01-01,2010,1,-21.377675817346045,2.0465310515760398,6.27814366786141,78.878932468305,31.614730131245906
2010-02-01,2010,2,-13.983681946708998,3.625592133552402,33.8675710978836,147.62732295497588,59.50494842727204
2010-03-01,2010,3,-11.66443877271422,5.526357609063837,105.04394263045334,175.31283261973175,74.81693485180654
2010-04-01,2010,4,0.5112763722738123,20.74438516081045,176.26776851851852,371.9561854548269,261.9270179239732
2010-05-01,2010,5,9.888181858678024,27.7984626024832,229.56653001792117,646.6780617886462,572.043987585043
2010-06-01,2010,6,13.594864400227893,91.7159375324772,227.2264212962963,1021.3707628133506,535.5843045687644
2010-07-01,2010,7,14.448187559394457,78.65580512341097,200.53604241338115,1112.6038987796974,532.9818026350133
2010-08-01,2010,8,13.183300887897474,47.85154991485996,155.37668458781363,997.8746778072722,517.8514235621227
2010-09-01,2010,9,6.188291147020152,19.331182009885595,113.50896846064816,611.3497826198868,335.9739631322543
2010-10-01,2010,10,-3.552087488482073,20.755184084787714,45.46602171976507,339.43982308691506,130.36023730099652
2010-11-01,2010,11,-10.990571022033691,66.34988990691681,9.14356635802469,222.51499713993655,41.51432412404654
2010-12-01,2010,12,-25.275750203286435,11.522222813024284,1.3781824970131422,56.03973742277413,21.90697498158294
2011-01-01,2011,1,-17.98869683870703,9.139464624922766,6.503847819593787,106.75152963699124,41.40063621779838
2011-02-01,2011,2,-19.087795820690303,32.98412747839308,33.394916501322754,97.9393349816302,36.90515160153603
2011-03-01,2011,3,-13.207302885158072,5.105478388742313,113.7451744192618,139.88087645915863,80.84788563738104
2011-04-01,2011,4,-4.108560858832448,12.557455051609878,190.7157986111111,317.4450776845404,133.1055151038695
2011-05-01,2011,5,7.956194937100975,16.929744922467904,244.93236185782555,576.8530823604377,492.66313816314835
2011-06-01,2011,6,13.065052392747702,90.88534669765023,211.7010447530864,959.0096494013306,545.0493843641981
2011-07-01,2011,7,14.03576185164917,79.00257009030298,200.97755152329748,1083.9352092651184,518.2761554536262
2011-08-01,2011,8,10.766644373247743,82.01042156900584,145.88348267622462,942.9967498511298,349.4167831892987
2011-09-01,2011,9,6.710495143466574,70.99910110065011,101.81441018036266,724.9629123647139,257.1041728082496
2011-10-01,2011,10,-2.153325123940704,14.676656776906327,46.24116558186612,384.3959310852858,137.04429577740865
2011-11-01,2011,11,-20.68832944234211,18.968675667469626,10.945935185185183,88.0902676551619,29.282813578711313
2011-12-01,2011,12,-15.117016712311738,36.75023504309749,1.096208183990442,148.6199548643969,40.003367065024065
2012-01-01,2012,1,-30.934011943365903,19.6199799270822,5.972080346475508,32.89753435317141,12.984628421805539
2012-02-01,2012,2,-12.359471472378402,17.717552643148338,31.685941091954025,174.28427386847807,62.19522817454089
2012-03-01,2012,3,-17.0833689289708,17.664645112713373,107.0475154770973,112.65165074870356,47.32998599892778
2012-04-01,2012,4,-0.0090503904554566,7.465581810190969,198.45710416666665,421.3092744706102,189.06855996373002
2012-05-01,2012,5,6.6309989272907615,48.99006410029827,232.82904569892477,536.6717714683102,440.0348934056411
2012-06-01,2012,6,14.135577985975488,83.86093932836047,231.0677839506173,1054.820157697585,557.7956909371098
2012-07-01,2012,7,13.764817461403482,70.9828041336884,187.64844011350056,1073.9566992566076,500.3086953836744
2012-08-01,2012,8,11.734460633800891,64.76946108549342,146.4234109916368,943.7889069259256,434.3198998618602
2012-09-01,2012,9,5.850910674201145,60.85433752310365,89.52245109953704,679.2366038441644,246.22070975871418
2012-10-01,2012,10,-6.037947861866257,30.830074032220267,45.19802069678813,280.3878407340722,108.71972653948802
2012-11-01,2012,11,-18.614113659328865,6.834704338341879,11.58492438271605,92.94537758127068,47.4974355666282
2012-12-01,2012,12,-21.82970659399544,24.80468736566621,1.3210752688172045,75.06560073609968,31.115077680764884
2013-01-01,2013,1,-17.454282321724804,36.769004362575686,5.532912186379928,113.49167146229505,41.54515739366357
2013-02-01,2013,2,-16.89135028748285,19.03595179982176,33.76508845899471,123.32568847687784,39.270725171935
2013-03-01,2013,3,-13.687626758698457,12.789964444756665,106.73885451468374,145.10183555165554,67.12451030699151
2013-04-01,2013,4,-9.196265898810452,22.070712762943145,191.57349228395063,197.4042291355314,107.04412601752466
2013-05-01,2013,5,3.099150696621166,14.959199041694404,268.02766726403826,439.7089027838504,323.375299999706
2013-06-01,2013,6,16.240047666761654,26.356616980606876,271.4566172839506,972.6734388278816,873.5476087047813
2013-07-01,2013,7,15.48327701117404,51.0933703396077,210.5846468040621,1051.5466243345593,707.4651517400182
2013-08-01,2013,8,13.557338517712026,54.98246389610984,173.362208781362,939.140822570851,614.0146906306779
2013-09-01,2013,9,4.319859716627377,73.84582660795047,87.70479776424831,610.7606532806352,220.95598730444362
2013-10-01,2013,10,0.5912490024362,45.40834724905807,39.56505686533209,513.1799020980532,124.3860573115004
2013-11-01,2013,11,-14.931514718797471,54.97201879425262,9.04014351851852,152.65328408909207,38.89472921575543
2013-12-01,2013,12,-18.99026681223222,27.19277154371369,1.2128569295101552,98.72682147743168,37.25375494026321
2014-01-01,2014,1,-11.780601780388906,22.81250489767217,5.511218637992831,194.7608645714511,53.039811115677935
2014-02-01,2014,2,-18.54090774172826,8.661576974965612,37.96809441137566,90.75673836334312,50.56955324236711
2014-03-01,2014,3,-10.402107353620636,5.422350371759421,111.06644095617952,182.2398246576206,94.48504065044187
2014-04-01,2014,4,-2.1632991790771143,8.275619994527972,192.4155555555556,359.99644950489653,161.05844878840753
2014-05-01,2014,5,8.072785765124934,18.49174595893288,222.4285648148148,581.8242959896504,496.21713780403866
2014-06-01,2014,6,11.547413317362498,127.5820341734537,208.50066820987652,906.2284399050516,454.9395642727959
2014-07-01,2014,7,13.090156727452438,135.64223120204488,182.8471916069295,1097.7902653313088,408.7390914074258
2014-08-01,2014,8,12.153955549834905,140.54482636169752,152.49871639784945,1074.1034266279726,342.67393714494006
2014-09-01,2014,9,5.41676682366267,59.362871385303606,109.26542064525464,621.1914685490455,276.7831488778187
2014-10-01,2014,10,-6.910794198641213,23.063803032002284,43.26789625015168,281.7410302446484,82.10154684692571
2014-11-01,2014,11,-11.43252974616155,6.823439685128108,12.12440586419753,184.36948082293844,70.46845659721683
2014-12-01,2014,12,-12.96870111855128,27.97863952698165,1.1534796893667862,176.95758111716884,48.10649106990556
2015-01-01,2015,1,-17.525072725357518,8.556626038927817,6.042019115890084,112.69085097877908,41.41789948027298
2015-02-01,2015,2,-14.034673073178226,14.799726827277482,33.478113425925926,148.148260363998,58.117716520443935
2015-03-01,2015,3,-9.680753658663832,21.066898707392312,105.37250216868046,215.24107366834252,77.78500838378616
2015-04-01,2015,4,-0.6154309378729863,11.54907708604469,182.12205941358025,383.7553041824965,200.20481658988604
2015-05-01,2015,5,11.240965636058547,16.14938354905604,248.9849910394265,698.9050258118892,634.9033643031579
2015-06-01,2015,6,14.192556317647302,48.51865956461055,269.6965455246914,877.5293026903045,741.0523029878292
2015-07-01,2015,7,14.697236694828176,101.68718953582,207.1496766726404,1130.0828399590891,542.190872898436
2015-08-01,2015,8,10.413545227050804,133.15475409320854,131.2432347670251,944.3785395057668,317.95682502745706
2015-09-01,2015,9,3.359595701429612,97.88015154709127,90.41994497492284,578.7311173053922,198.5612904511828
